channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo,period,chats,memberChats,uniqueChatters,uniqueMembers,bannedChatters,deletedChats,superChats,uniqueSuperChatters,totalSC,averageSC,totalMessageLength,averageMessageLength,mostFrequentCurrency,mostFrequentColor
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2021-10,58859.0,24209.0,2362.0,117.0,5.0,3.0,24.0,15.0,10143.0,422.0,784.0,34.0,INR,green
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2021-11,20352.0,10043.0,1206.0,95.0,6.0,2.0,8.0,5.0,5639.0,704.0,355.0,44.0,INR,green
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2021-12,37432.0,13543.0,2089.0,101.0,1.0,0.0,24.0,15.0,9839.0,409.0,817.0,35.0,INR,lightblue
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2022-01,30703.0,12231.0,1503.0,90.0,1.0,0.0,22.0,11.0,15226.0,692.0,779.0,35.0,INR,lightblue
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2022-02,32439.0,10626.0,1741.0,108.0,6.0,0.0,18.0,10.0,4394.0,244.0,480.0,26.0,INR,lightblue
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2022-03,39767.0,15815.0,2083.0,119.0,13.0,0.0,59.0,27.0,104053.0,1763.0,1680.0,28.0,INR,green
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2022-04,23288.0,7100.0,1496.0,90.0,2.0,0.0,11.0,9.0,15045.0,1367.0,255.0,23.0,JPY,green
UCA3WE2WRSpoIvtnoVGq4VAw,ZEA Cornelia【NIJISANJI】,ZEA Cornelia,Nijisanji,Nijisanji ID,91900.0,446.0,https://yt3.ggpht.com/N2nmnvCeQJmLh2MP_akTut5HvwdXnTkbT5AK0yp1i56OhpdfY9Axi3J0CgPotauKOEUNFJPfcg=s800-c-k-c0x00ffffff-no-rj,2022-05,33810.0,11820.0,1713.0,122.0,9.0,0.0,19.0,11.0,9990.0,525.0,536.0,28.0,JPY,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-05,24382.0,7106.0,1603.0,118.0,6.0,3.0,107.0,40.0,59256.0,553.0,1750.0,21.0,TWD,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-07,9335.0,2523.0,1033.0,69.0,1.0,0.0,51.0,30.0,102840.0,2016.0,1554.0,35.0,TWD,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-08,12235.0,3107.0,1133.0,76.0,3.0,4.0,36.0,20.0,25412.0,705.0,566.0,21.0,JPY,lightblue
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-09,2379.0,539.0,430.0,29.0,7.0,6.0,6.0,6.0,3580.0,596.0,103.0,25.0,JPY,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-10,4052.0,768.0,772.0,44.0,1.0,0.0,2.0,2.0,673.0,336.0,31.0,15.0,TWD,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-11,52.0,5.0,41.0,4.0,0.0,0.0,,,,,,,,
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2021-12,1574.0,254.0,342.0,18.0,0.0,0.0,6.0,5.0,4737.0,789.0,69.0,23.0,USD,green
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2022-01,30.0,3.0,24.0,3.0,0.0,0.0,,,,,,,,
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2022-02,50.0,6.0,27.0,2.0,0.0,0.0,,,,,,,,
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2022-03,15.0,1.0,14.0,1.0,0.0,0.0,,,,,,,,
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2022-04,45.0,9.0,24.0,2.0,0.0,0.0,,,,,,,,
UCAE1yQeCWiv1eSxAmzpzD4Q,Naname Ch.ごきげんななめちゃん,Gokigen Naname,Independents,,79200.0,61.0,https://yt3.ggpht.com/XdJRBuT3OaTzKkGx5VJSOLslxkIzZN9KrolUbm-D_B0dXYu3dSDXCsMsG_iL2WuZZlMNvW64tw=s800-c-k-c0x00ffffff-no-rj,2022-05,9.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-03,2516.0,0.0,189.0,0.0,0.0,0.0,7.0,7.0,11529.0,1647.0,108.0,15.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-04,1610.0,0.0,127.0,0.0,0.0,0.0,14.0,13.0,11214.0,801.0,191.0,13.0,JPY,yellow
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-05,1407.0,0.0,139.0,0.0,0.0,0.0,,,,,,,,
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-06,1857.0,0.0,195.0,0.0,0.0,0.0,,,,,,,,
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-07,1336.0,0.0,145.0,0.0,0.0,0.0,26.0,17.0,28479.0,1095.0,210.0,9.0,JPY,yellow
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-08,16194.0,0.0,652.0,0.0,0.0,1.0,55.0,37.0,38036.0,691.0,563.0,11.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-09,5031.0,0.0,326.0,0.0,3.0,0.0,47.0,25.0,35419.0,753.0,589.0,13.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-10,3593.0,0.0,204.0,0.0,0.0,0.0,20.0,8.0,17816.0,890.0,231.0,15.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-11,7469.0,0.0,384.0,0.0,0.0,0.0,93.0,40.0,136591.0,1468.0,1005.0,11.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2021-12,7300.0,0.0,331.0,0.0,0.0,0.0,53.0,32.0,117786.0,2222.0,816.0,16.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2022-01,42519.0,0.0,1160.0,0.0,1.0,0.0,138.0,60.0,188799.0,1368.0,1765.0,13.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2022-02,26858.0,12433.0,825.0,120.0,3.0,0.0,127.0,56.0,97441.0,767.0,1789.0,14.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2022-03,9179.0,6920.0,305.0,87.0,1.0,0.0,29.0,17.0,28365.0,978.0,439.0,15.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2022-04,6001.0,4265.0,237.0,79.0,1.0,0.0,48.0,22.0,45150.0,940.0,470.0,9.0,JPY,green
UCAHXqn4nAd2j3LRu1Qyi_JA,エトラ / étraチャンネル,Étra,Eilene Family,,26400.0,129.0,https://yt3.ggpht.com/ytc/AKedOLSgEKjayDAUfXQ5vtUI96T0du23Qnn1xcQEyAgX=s800-c-k-c0x00ffffff-no-rj,2022-05,10043.0,6703.0,428.0,83.0,0.0,0.0,56.0,26.0,68511.0,1223.0,692.0,12.0,JPY,green
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2021-09,1480.0,0.0,213.0,0.0,0.0,0.0,,,,,,,,
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2021-11,4051.0,0.0,434.0,0.0,1.0,0.0,,,,,,,,
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2022-01,1715.0,0.0,206.0,0.0,0.0,0.0,,,,,,,,
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2022-03,1605.0,0.0,184.0,0.0,0.0,0.0,,,,,,,,
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2022-04,1386.0,0.0,219.0,0.0,0.0,0.0,,,,,,,,
UCAIFyekjtlga7IfOTb-25Eg,昆布わかめ,Konbu Wakame,Independents,,50400.0,31.0,https://yt3.ggpht.com/ytc/AKedOLTIkshqVemT_Jc4FcRs7X-v9we-3YX1qrYg4To4=s800-c-k-c0x00ffffff-no-rj,2022-05,1364.0,0.0,211.0,0.0,0.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2021-08,3815.0,0.0,291.0,0.0,0.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2021-09,3780.0,0.0,215.0,0.0,0.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2021-10,4927.0,0.0,272.0,0.0,0.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2021-11,3301.0,0.0,281.0,0.0,8.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2021-12,3611.0,1081.0,257.0,63.0,0.0,0.0,25.0,21.0,35770.0,1430.0,767.0,36.0,USD,green
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2022-01,2397.0,397.0,204.0,34.0,0.0,0.0,6.0,5.0,7772.0,1295.0,285.0,47.0,USD,green
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2022-02,1878.0,552.0,120.0,27.0,5.0,0.0,,,,,,,,
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2022-03,3809.0,1184.0,158.0,35.0,0.0,0.0,4.0,4.0,1678.0,419.0,137.0,34.0,USD,lightblue
UCAL_ZudIZXhCDrniD4ZQobQ,Walfie,Walfie,Independents,,5790.0,133.0,https://yt3.ggpht.com/ytc/AKedOLQqXGtR9r1JNMKSdfx45tbZcKHCOFatd8kne4RM=s800-c-k-c0x00ffffff-no-rj,2022-04,3889.0,1833.0,109.0,17.0,0.0,0.0,,,,,,,,
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2021-11,26742.0,0.0,602.0,0.0,11.0,6.0,15.0,14.0,20645.0,1376.0,736.0,49.0,USD,green
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2021-12,25801.0,4625.0,639.0,38.0,127.0,45.0,10.0,6.0,12344.0,1234.0,595.0,59.0,USD,green
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2022-01,12447.0,2837.0,479.0,29.0,169.0,20.0,8.0,3.0,7468.0,933.0,469.0,78.0,KRW,lightblue
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2022-02,11467.0,2479.0,352.0,30.0,49.0,9.0,9.0,8.0,11143.0,1238.0,276.0,30.0,USD,green
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2022-03,10836.0,2332.0,385.0,22.0,12.0,3.0,3.0,3.0,941.0,313.0,212.0,70.0,KRW,green
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2022-04,5131.0,1487.0,207.0,15.0,6.0,1.0,2.0,2.0,334.0,167.0,57.0,28.0,PHP,lightblue
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5060.0,118.0,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj,2022-05,1547.0,321.0,113.0,15.0,6.0,1.0,1.0,1.0,554.0,554.0,87.0,87.0,USD,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-03,330032.0,61608.0,16082.0,609.0,5.0,110.0,285.0,141.0,333485.0,1170.0,4153.0,19.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-04,153564.0,68093.0,8090.0,669.0,18.0,47.0,509.0,225.0,740619.0,1455.0,6658.0,18.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-05,175123.0,89692.0,6727.0,673.0,0.0,0.0,763.0,320.0,1059524.0,1388.0,11202.0,18.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-06,286480.0,112832.0,11679.0,692.0,3.0,0.0,685.0,349.0,777598.0,1135.0,9317.0,18.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-07,191539.0,78368.0,8459.0,673.0,74.0,0.0,882.0,375.0,982016.0,1113.0,10717.0,16.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-08,269300.0,114915.0,8504.0,679.0,0.0,5.0,1207.0,496.0,1117958.0,926.0,14675.0,18.0,JPY,green
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,254000.0,1110.0,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj,2021-09,249413.0,108004.0,9322.0,719.0,0.0,1.0,1187.0,501.0,853393.0,718.0,16431.0,17.0,JPY,green
